profile_id,profile_layer_id,upper_depth,lower_depth,tceq_value_avg,clay_value_avg,elcosp_value_avg,orgc_value_avg,phaq_value_avg,sand_value_avg,silt_value_avg,latitude,longitude
206893,1060951,65,100,,26.0,1.0,,7.099999900000001,46.0,28.0,17.11370983,-100.47263623
206896,1060952,14,41,,38.0,4.0,,6.900000099999999,40.0,22.0,17.06494851,-100.058213
206896,1060953,41,80,,36.0,5.4000001,,6.80000019,50.0,14.0,17.06494851,-100.058213
205820,1060954,0,19,,4.0,1.0,,6.5,88.0,8.0,15.84609686,-96.95859935
205820,1060955,102,125,,14.0,1.0,,6.69999981,78.0,8.0,15.84609686,-96.95859935
205820,1060956,33,55,,6.0,1.0,,7.400000099999999,80.0,14.0,15.84609686,-96.95859935
205820,1060957,19,33,,6.0,1.0,,7.30000019,82.0,12.0,15.84609686,-96.95859935
205820,1060958,68,102,,14.0,1.0,,7.099999900000001,62.0,24.0,15.84609686,-96.95859935
205820,1060959,55,68,,6.0,1.0,,7.0,86.0,8.0,15.84609686,-96.95859935
205821,1060960,0,19,,24.0,1.0,,6.4000001,56.0,20.0,15.84600157,-96.72274272
206899,1060961,0,25,,22.0,1.0,,6.900000099999999,54.0,24.0,18.01705068,-98.70647865
206903,1060962,0,22,,64.0,2.20000005,,7.599999900000001,36.0,0.0,17.97149493,-98.40529162
206907,1060963,0,30,,26.0,1.0,,7.80000019,56.0,18.0,17.92806134,-98.03266497
206909,1060964,0,19,,12.0,1.0,,5.5999999,70.0,18.0,17.91417802,-98.77465355
206913,1060965,0,26,,34.0,1.0,,4.30000019,36.0,30.0,17.86049895,-98.79684186
206913,1060966,26,53,,42.0,1.0,,4.69999981,42.0,16.0,17.86049895,-98.79684186
206916,1060967,0,32,,16.0,1.0,,7.80000019,72.0,12.0,17.81714543,-99.24999624
206919,1060968,9,46,,56.0,1.0,,6.69999981,22.0,22.0,17.8086575,-99.06823947
206919,1060969,0,9,,18.0,1.0,,6.80000019,68.0,14.0,17.8086575,-99.06823947
206921,1060970,0,28,,24.0,3.0,,7.900000099999999,52.0,24.0,17.79614223,-99.00850086
206923,1060971,0,40,,50.0,1.0,,7.69999981,50.0,0.0,17.78615276,-98.39912509
206927,1060972,0,30,,42.0,1.0,,7.80000019,26.0,32.0,17.74712254,-99.29562252
206927,1060973,30,100,,46.0,1.0,,7.900000099999999,22.0,32.0,17.74712254,-99.29562252
206936,1060974,0,13,,12.0,1.0,,7.599999900000001,58.0,30.0,17.65724801,-99.18772396
206939,1060975,0,30,,52.0,2.20000005,,7.80000019,18.0,30.0,17.64905276,-99.2993602
206939,1060976,30,60,,52.0,1.0,,7.900000099999999,20.0,28.0,17.64905276,-99.2993602
206940,1060977,12,25,,42.0,1.0,,8.0,24.0,34.0,17.64226496,-98.59139694
206940,1060978,0,12,,36.0,1.0,,7.900000099999999,42.0,22.0,17.64226496,-98.59139694
206946,1060979,0,20,,50.0,2.29999995,,7.80000019,24.0,26.0,17.60523644,-99.1800314
206946,1060980,20,60,,36.0,1.0,,8.0,20.0,44.0,17.60523644,-99.1800314
206948,1060981,0,21,,34.0,1.0,,5.4000001,50.0,16.0,17.59882615,-99.06164387
206948,1060982,21,80,,44.0,1.0,,5.0,36.0,20.0,17.59882615,-99.06164387
206951,1060983,0,16,,50.0,2.0,,7.19999981,38.0,12.0,17.57703146,-99.5183722
206954,1060984,20,42,,22.0,1.0,,5.30000019,40.0,38.0,17.55270108,-99.94478092
206954,1060985,0,20,,12.0,1.0,,5.4000001,72.0,16.0,17.55270108,-99.94478092
206956,1060986,42,100,,54.0,1.0,,5.0999999,20.0,26.0,17.55890552,-99.27795884
206956,1060987,25,42,,56.0,1.0,,5.0,18.0,26.0,17.55890552,-99.27795884
206956,1060988,7,25,,58.0,1.0,,5.0,18.0,24.0,17.55890552,-99.27795884
206956,1060989,0,7,,30.0,1.0,,5.0999999,26.0,44.0,17.55890552,-99.27795884
206958,1060990,35,83,,44.0,1.0,,6.5,28.0,28.0,17.54614777,-99.19082783
206958,1060991,18,35,,38.0,1.0,,6.5,34.0,28.0,17.54614777,-99.19082783
206958,1060992,0,18,,34.0,1.0,,6.599999900000001,34.0,32.0,17.54614777,-99.19082783
206959,1060993,0,18,,64.0,1.0,,7.19999981,22.0,14.0,17.53813024,-99.28301387
206962,1060994,0,22,,54.0,2.0,,6.0,26.0,20.0,17.51487423,-99.46285842
206962,1060995,22,48,,52.0,1.0,,6.4000001,26.0,22.0,17.51487423,-99.46285842
206962,1060996,48,84,,56.0,1.0,,6.900000099999999,18.0,26.0,17.51487423,-99.46285842
206967,1060997,0,10,,26.0,1.0,,7.400000099999999,62.0,12.0,17.49525412,-98.63938103
206968,1060998,0,15,,34.0,1.0,,5.0999999,52.0,14.0,17.47891139,-99.86852247
206969,1060999,0,45,,34.0,1.0,,7.69999981,38.0,28.0,17.46866469,-99.206989
206970,1061000,0,20,,46.0,1.0,,6.5,38.0,16.0,17.45770384,-98.79669852
206976,1061001,0,35,,24.0,1.0,,6.30000019,52.0,24.0,17.36205102,-99.18050501
206977,1061002,0,28,,32.0,1.0,,5.30000019,34.0,34.0,17.35460751,-98.9290509
206977,1061003,28,69,,30.0,1.0,,6.30000019,44.0,26.0,17.35460751,-98.9290509
206978,1061004,19,52,,38.0,1.0,,4.5999999,40.0,22.0,17.34601745,-99.47075798
206979,1061005,0,6,,14.0,1.0,,6.0999999,38.0,48.0,17.3458979,-98.63635724
206983,1061006,10,33,,42.0,1.0,,4.5999999,38.0,20.0,17.32124558,-98.77430668
206983,1061007,0,10,,22.0,1.0,,4.19999981,62.0,16.0,17.32124558,-98.77430668
206985,1061008,7,27,,60.0,1.0,,5.19999981,14.0,26.0,17.29410871,-99.55657303
206985,1061009,27,54,,50.0,1.0,,5.4000001,28.0,22.0,17.29410871,-99.55657303
206985,1061010,0,7,,36.0,1.0,,5.0,36.0,28.0,17.29410871,-99.55657303
206989,1061011,24,62,,36.0,1.0,,4.9000001,44.0,20.0,17.21278421,-99.84952894
206989,1061012,9,24,,20.0,1.0,,4.80000019,62.0,18.0,17.21278421,-99.84952894
206989,1061013,0,9,,12.0,1.0,,4.9000001,72.0,16.0,17.21278421,-99.84952894
206992,1061014,0,17,,12.0,1.0,,7.599999900000001,72.0,16.0,17.17403244,-99.5209571
206993,1061015,0,13,,8.0,1.0,,5.69999981,68.0,24.0,17.14306084,-99.31592487
206995,1061016,0,17,,12.0,1.0,,5.0,60.0,28.0,17.1076923,-99.78410258
206996,1061017,0,12,,14.0,1.0,,5.0,68.0,18.0,17.06415811,-99.49931416
207001,1061018,0,13,,44.0,2.0,,7.80000019,34.0,22.0,17.98263562,-97.79298288
207001,1061019,13,43,,54.0,2.4000001,,7.900000099999999,26.0,20.0,17.98263562,-97.79298288
207004,1061020,0,17,,22.0,1.0,,6.19999981,52.0,26.0,17.95714953,-96.93861324
207004,1061021,17,44,,28.0,1.0,,6.0,50.0,22.0,17.95714953,-96.93861324
207004,1061022,44,65,,34.0,1.0,,6.4000001,40.0,26.0,17.95714953,-96.93861324
207004,1061023,65,100,,32.0,1.0,,6.599999900000001,48.0,20.0,17.95714953,-96.93861324
207008,1061024,0,13,,8.0,1.0,,8.0,74.0,18.0,17.88756488,-96.97687623
207009,1061025,0,15,,50.0,1.0,,7.19999981,26.0,24.0,17.88863606,-96.04228732
207011,1061026,30,46,,34.0,1.0,,5.0,22.0,44.0,17.8821759,-96.79553254
207011,1061027,0,16,,20.0,1.0,,4.099999899999999,36.0,44.0,17.8821759,-96.79553254
207011,1061028,16,30,,36.0,1.0,,4.80000019,26.0,38.0,17.8821759,-96.79553254
207025,1061029,0,16,,26.0,1.0,,4.19999981,52.0,22.0,17.74268237,-96.32015607
207025,1061030,16,32,,26.0,1.0,,4.099999899999999,50.0,24.0,17.74268237,-96.32015607
207025,1061031,32,65,,32.0,1.0,,4.5999999,42.0,26.0,17.74268237,-96.32015607
207025,1061032,65,100,,34.0,1.0,,4.9000001,42.0,24.0,17.74268237,-96.32015607
207029,1061033,0,23,,36.0,1.0,,8.10000038,38.0,26.0,17.70644036,-97.51665058
207029,1061034,23,50,,36.0,1.0,,8.19999981,34.0,30.0,17.70644036,-97.51665058
207029,1061035,50,84,,38.0,1.0,,8.39999962,26.0,36.0,17.70644036,-97.51665058
207029,1061036,84,102,,36.0,1.0,,8.60000038,30.0,34.0,17.70644036,-97.51665058
207029,1061037,102,125,,36.0,1.0,,8.30000019,28.0,36.0,17.70644036,-97.51665058
207031,1061038,17,32,,18.0,1.0,,3.9000001,54.0,28.0,17.67445966,-96.36132403
207031,1061039,0,17,,18.0,1.0,,4.0,62.0,20.0,17.67445966,-96.36132403
207031,1061040,32,63,,34.0,1.0,,4.5999999,42.0,24.0,17.67445966,-96.36132403
207031,1061041,63,90,,40.0,1.0,,4.5,22.0,38.0,17.67445966,-96.36132403
207033,1061042,0,23,,18.0,1.0,,7.80000019,64.0,18.0,17.63361654,-97.9362474
207036,1061043,0,8,,28.0,1.0,,6.0999999,52.0,20.0,17.60841139,-97.45896299
207036,1061044,8,32,,40.0,1.0,,5.69999981,40.0,20.0,17.60841139,-97.45896299
207036,1061045,32,57,,46.0,1.0,,5.19999981,36.0,18.0,17.60841139,-97.45896299
207036,1061046,57,82,,48.0,1.0,,5.69999981,36.0,16.0,17.60841139,-97.45896299
207038,1061047,0,20,,20.0,1.0,,5.0,54.0,26.0,17.59014919,-96.52162868
207038,1061048,20,40,,40.0,1.0,,5.5,38.0,22.0,17.59014919,-96.52162868
207038,1061049,40,62,,50.0,1.0,,5.5,28.0,22.0,17.59014919,-96.52162868
207038,1061050,62,100,,42.0,1.0,,5.30000019,40.0,18.0,17.59014919,-96.52162868
207039,1061051,0,10,,16.0,1.0,,5.69999981,64.0,20.0,17.56695106,-97.86953779
207039,1061052,10,56,,18.0,1.0,,5.0999999,60.0,22.0,17.56695106,-97.86953779
207040,1061053,0,18,,32.0,1.0,,7.80000019,38.0,30.0,17.57191004,-96.95403021
207040,1061054,18,48,,70.0,1.0,,7.400000099999999,18.0,12.0,17.57191004,-96.95403021
207040,1061055,48,62,,72.0,1.0,,7.400000099999999,18.0,10.0,17.57191004,-96.95403021
207046,1061056,0,14,,28.0,1.0,,4.5,48.0,24.0,17.52331569,-96.69636742
207046,1061057,14,26,,36.0,1.0,,4.30000019,44.0,20.0,17.52331569,-96.69636742
207046,1061058,26,43,,40.0,1.0,,4.69999981,38.0,22.0,17.52331569,-96.69636742
207046,1061059,43,56,,42.0,1.0,,4.69999981,34.0,24.0,17.52331569,-96.69636742
207046,1061060,56,89,,26.0,1.0,,4.9000001,56.0,18.0,17.52331569,-96.69636742
207054,1061061,0,10,,18.0,1.0,,4.19999981,72.0,10.0,17.46125618,-96.42029207
207054,1061062,10,29,,28.0,1.0,,4.099999899999999,60.0,12.0,17.46125618,-96.42029207
207054,1061063,29,58,,26.0,1.0,,4.099999899999999,60.0,14.0,17.46125618,-96.42029207
207054,1061064,58,90,,24.0,1.0,,4.19999981,60.0,16.0,17.46125618,-96.42029207
207056,1061065,0,29,,24.0,1.0,,5.5,58.0,18.0,17.42015527,-96.94239542
207056,1061066,29,39,,22.0,1.0,,6.0,60.0,18.0,17.42015527,-96.94239542
207056,1061067,39,69,,42.0,1.0,,6.0,42.0,16.0,17.42015527,-96.94239542
207056,1061068,69,89,,38.0,1.0,,5.0999999,46.0,16.0,17.42015527,-96.94239542
207056,1061069,89,100,,30.0,1.0,,5.5,56.0,14.0,17.42015527,-96.94239542
207057,1061070,0,12,,18.0,1.0,,4.80000019,72.0,10.0,17.40373636,-96.85227618
207057,1061071,12,39,,48.0,1.0,,5.5999999,42.0,10.0,17.40373636,-96.85227618
207062,1061072,0,33,,20.0,1.0,,6.0,62.0,18.0,17.34946038,-97.07991992
207062,1061073,33,60,,24.0,1.0,,6.0999999,58.0,18.0,17.34946038,-97.07991992
207064,1061074,0,15,,14.0,1.0,,3.5,52.0,34.0,17.31803313,-96.30324585
207064,1061075,15,30,,20.0,1.0,,4.0,48.0,32.0,17.31803313,-96.30324585
207064,1061076,30,48,,28.0,1.0,,4.5,58.0,14.0,17.31803313,-96.30324585
207064,1061077,48,97,,38.0,1.0,,4.5999999,36.0,26.0,17.31803313,-96.30324585
207072,1061078,0,23,,18.0,1.0,,7.80000019,58.0,24.0,17.23949356,-96.76660812
207073,1061079,0,26,,36.0,1.0,,5.80000019,36.0,28.0,17.22552112,-97.84764913
207073,1061080,26,55,,44.0,1.0,,5.69999981,38.0,18.0,17.22552112,-97.84764913
207073,1061081,55,80,,46.0,1.0,,5.5999999,42.0,12.0,17.22552112,-97.84764913
207073,1061082,80,110,,32.0,1.0,,5.30000019,44.0,24.0,17.22552112,-97.84764913
207076,1061083,0,38,,38.0,1.0,,6.599999900000001,42.0,20.0,17.18385903,-97.61332089
207083,1061084,0,22,,22.0,1.0,,8.39999962,62.0,16.0,17.13200759,-97.44196852
207085,1061085,0,25,,18.0,1.0,,8.19999981,68.0,14.0,17.12421109,-96.74999657
207091,1061086,50,70,,52.0,1.0,,8.10000038,18.0,30.0,17.09887934,-96.63844058
207091,1061087,18,50,,46.0,1.0,,8.10000038,20.0,34.0,17.09887934,-96.63844058
207091,1061088,0,18,,38.0,1.0,,7.80000019,28.0,34.0,17.09887934,-96.63844058
207091,1061089,70,100,,52.0,1.0,,8.0,12.0,36.0,17.09887934,-96.63844058
207092,1061090,0,26,,12.0,1.0,,4.19999981,58.0,30.0,17.07805624,-97.87421422
207092,1061091,26,39,,16.0,1.0,,4.5,50.0,34.0,17.07805624,-97.87421422
207092,1061092,39,72,,6.0,1.0,,4.5,68.0,26.0,17.07805624,-97.87421422
207094,1061093,0,25,,22.0,1.0,,4.4000001,38.0,40.0,17.072113,-97.94304564
207094,1061094,25,52,,26.0,1.0,,4.69999981,32.0,42.0,17.072113,-97.94304564
207094,1061095,52,69,,2.0,1.0,,5.0999999,90.0,8.0,17.072113,-97.94304564
205798,1061096,0,23,,4.0,1.0,,6.900000099999999,90.0,6.0,16.00869596,-97.4131215
205798,1061097,23,37,,2.0,1.0,,6.80000019,94.0,4.0,16.00869596,-97.4131215
205798,1061098,70,115,,2.0,1.0,,7.5,92.0,6.0,16.00869596,-97.4131215
205798,1061099,37,70,,2.0,1.0,,6.80000019,94.0,4.0,16.00869596,-97.4131215
205825,1061100,0,13,,12.0,1.0,,5.9000001,64.0,24.0,15.82820876,-96.28306448
205825,1061101,13,27,,6.0,1.0,,6.5,76.0,18.0,15.82820876,-96.28306448
205825,1061102,27,75,,4.0,1.0,,5.80000019,86.0,10.0,15.82820876,-96.28306448
207100,1061103,14,27,,30.0,1.0,,5.19999981,54.0,16.0,16.98308707,-99.26129055
207100,1061104,27,52,,26.0,1.0,,5.0,56.0,18.0,16.98308707,-99.26129055
207100,1061105,52,100,,18.0,1.0,,5.0,60.0,22.0,16.98308707,-99.26129055
207100,1061106,0,14,,20.0,1.0,,5.4000001,58.0,22.0,16.98308707,-99.26129055
207107,1061107,29,51,,8.0,1.0,,5.19999981,78.0,14.0,16.85613326,-98.49309471
207107,1061108,8,29,,12.0,1.0,,4.9000001,70.0,18.0,16.85613326,-98.49309471
207127,1061109,25,58,,2.0,1.0,,5.5,96.0,2.0,16.73536802,-99.35442999
207127,1061110,0,25,,2.0,1.0,,5.5,94.0,4.0,16.73536802,-99.35442999
207127,1061111,58,73,,10.0,1.0,,5.80000019,70.0,20.0,16.73536802,-99.35442999
207130,1061112,73,111,,2.0,1.0,,5.5,96.0,2.0,16.70214138,-99.3973997
207130,1061113,0,31,,2.0,1.0,,4.5999999,94.0,4.0,16.70214138,-99.3973997
207130,1061114,47,73,,2.0,1.0,,5.30000019,94.0,4.0,16.70214138,-99.3973997
207130,1061115,31,47,,2.0,1.0,,5.0999999,94.0,4.0,16.70214138,-99.3973997
207132,1061116,12,54,,14.0,1.0,,6.19999981,52.0,34.0,16.69825117,-98.46348423
207132,1061117,0,12,,20.0,1.0,,6.19999981,48.0,32.0,16.69825117,-98.46348423
207137,1061118,0,13,,8.0,1.0,,5.4000001,78.0,14.0,16.63082534,-98.90085979
207142,1061119,0,50,,2.0,1.0,,5.9000001,96.0,2.0,16.57268113,-98.91259044
207143,1061120,0,17,,6.0,1.0,,4.9000001,82.0,12.0,16.5616357,-98.73221184
207143,1061121,57,100,,56.0,1.0,,5.69999981,18.0,26.0,16.5616357,-98.73221184
207143,1061122,35,57,,52.0,1.0,,5.4000001,26.0,22.0,16.5616357,-98.73221184
207143,1061123,17,35,,48.0,1.0,,5.30000019,34.0,18.0,16.5616357,-98.73221184
207145,1061124,0,50,,2.0,1.0,,6.0,96.0,2.0,16.54914333,-98.73727932
207148,1061125,62,110,,2.0,1.0,,6.69999981,94.0,4.0,16.52404963,-98.55807045
207148,1061126,36,62,,12.0,1.0,,6.4000001,72.0,16.0,16.52404963,-98.55807045
207148,1061127,17,36,,6.0,1.0,,6.4000001,84.0,10.0,16.52404963,-98.55807045
207148,1061128,0,17,,8.0,1.0,,5.80000019,82.0,10.0,16.52404963,-98.55807045
207158,1061129,0,16,,4.0,1.0,,5.19999981,80.0,16.0,16.36594467,-98.2480839
207158,1061130,16,49,,2.0,1.0,,5.5999999,82.0,16.0,16.36594467,-98.2480839
207160,1061131,27,75,,4.0,3.20000005,,7.5,76.0,20.0,16.31574516,-98.24468349
207160,1061132,0,27,,8.0,3.5999999,,6.80000019,66.0,26.0,16.31574516,-98.24468349
207160,1061133,75,83,,14.0,5.0999999,,7.80000019,66.0,20.0,16.31574516,-98.24468349
205826,1061134,0,11,,16.0,1.0,,6.0,70.0,14.0,15.82870415,-96.18524994
205826,1061135,18,35,,14.0,1.0,,5.69999981,70.0,16.0,15.82870415,-96.18524994
207175,1061136,0,20,,36.0,1.0,,7.900000099999999,44.0,20.0,16.93722006,-96.68167399
207181,1061137,85,110,,34.0,1.0,,5.4000001,36.0,30.0,16.8510001,-97.63754089
207181,1061138,0,29,,24.0,1.0,,5.0,42.0,34.0,16.8510001,-97.63754089
207181,1061139,29,42,,42.0,1.0,,5.80000019,36.0,22.0,16.8510001,-97.63754089
207181,1061140,42,82,,32.0,1.0,,5.80000019,36.0,32.0,16.8510001,-97.63754089
207182,1061141,17,38,,30.0,1.0,,4.4000001,36.0,34.0,16.84775224,-97.24882791
207182,1061142,0,8,,14.0,1.0,,4.099999899999999,50.0,36.0,16.84775224,-97.24882791
207182,1061143,8,17,,22.0,1.0,,4.19999981,34.0,44.0,16.84775224,-97.24882791
207182,1061144,38,55,,42.0,1.0,,4.5,34.0,24.0,16.84775224,-97.24882791
207182,1061145,55,97,,52.0,1.0,,4.69999981,24.0,24.0,16.84775224,-97.24882791
207182,1061146,97,125,,38.0,1.0,,4.69999981,24.0,38.0,16.84775224,-97.24882791
207183,1061147,0,14,,22.0,1.0,,5.0999999,54.0,24.0,16.84005505,-97.87700023
207183,1061148,14,25,,32.0,1.0,,5.5999999,42.0,26.0,16.84005505,-97.87700023
207183,1061149,25,52,,42.0,1.0,,5.80000019,34.0,24.0,16.84005505,-97.87700023
207183,1061150,52,94,,42.0,1.0,,6.0,30.0,28.0,16.84005505,-97.87700023
207183,1061151,94,125,,40.0,1.0,,5.80000019,34.0,26.0,16.84005505,-97.87700023
207192,1061152,42,68,,28.0,1.0,,5.80000019,38.0,34.0,16.76432164,-97.60519022
207192,1061153,101,125,,32.0,1.0,,6.0,38.0,30.0,16.76432164,-97.60519022
207192,1061154,68,101,,30.0,1.0,,5.69999981,42.0,28.0,16.76432164,-97.60519022
207192,1061155,27,42,,22.0,1.0,,5.69999981,42.0,36.0,16.76432164,-97.60519022
207192,1061156,12,27,,28.0,1.0,,5.4000001,38.0,34.0,16.76432164,-97.60519022
207192,1061157,0,12,,26.0,1.0,,4.80000019,40.0,34.0,16.76432164,-97.60519022
207222,1061158,23,55,,16.0,1.0,,5.0999999,66.0,18.0,16.42260841,-97.75121475
207222,1061159,0,23,,20.0,1.0,,5.0,62.0,18.0,16.42260841,-97.75121475
207227,1061160,26,46,,26.0,1.0,,4.9000001,54.0,20.0,16.36733874,-97.77339224
207227,1061161,98,120,,22.0,1.0,,5.80000019,72.0,6.0,16.36733874,-97.77339224
207227,1061162,46,98,,34.0,1.0,,5.4000001,58.0,8.0,16.36733874,-97.77339224
207227,1061163,0,26,,16.0,1.0,,4.69999981,62.0,22.0,16.36733874,-97.77339224
207228,1061164,0,27,,18.0,1.0,,4.9000001,66.0,16.0,16.36726318,-97.71951261
207233,1061165,0,21,,20.0,1.0,,7.80000019,60.0,20.0,16.3654196,-96.7537686
207237,1061166,0,29,,10.0,1.0,,5.5,74.0,16.0,16.33971634,-97.96734849
207237,1061167,29,47,,10.0,1.0,,6.599999900000001,66.0,24.0,16.33971634,-97.96734849
207242,1061168,0,19,,12.0,1.0,,5.69999981,72.0,16.0,16.28373784,-97.87283119
207242,1061169,19,31,,14.0,1.0,,6.4000001,66.0,20.0,16.28373784,-97.87283119
207247,1061170,0,8,,16.0,1.0,,4.4000001,58.0,26.0,16.2387563,-97.09870727
207247,1061171,8,32,,34.0,1.0,,4.5999999,46.0,20.0,16.2387563,-97.09870727
207247,1061172,32,49,,36.0,1.0,,4.9000001,32.0,32.0,16.2387563,-97.09870727
207247,1061173,49,85,,38.0,1.0,,4.9000001,42.0,20.0,16.2387563,-97.09870727
207247,1061174,85,100,,36.0,1.0,,4.69999981,42.0,22.0,16.2387563,-97.09870727
207247,1061175,100,125,,28.0,1.0,,4.69999981,42.0,30.0,16.2387563,-97.09870727
207253,1061176,14,33,,8.0,1.0,,6.69999981,76.0,16.0,16.15194196,-97.40188754
207253,1061177,0,14,,10.0,1.0,,6.80000019,72.0,18.0,16.15194196,-97.40188754
207254,1061178,0,23,,8.0,1.0,,6.19999981,68.0,24.0,16.13621841,-97.92577442
207254,1061179,78,100,,2.0,1.0,,7.19999981,90.0,8.0,16.13621841,-97.92577442
207254,1061180,34,78,,6.0,1.0,,6.900000099999999,62.0,32.0,16.13621841,-97.92577442
207254,1061181,23,34,,6.0,1.0,,6.5,64.0,30.0,16.13621841,-97.92577442
207258,1061182,63,100,,10.0,1.0,,7.099999900000001,38.0,52.0,16.10018594,-97.58805957
207258,1061183,100,125,,24.0,1.0,,7.80000019,38.0,38.0,16.10018594,-97.58805957
207258,1061184,0,21,,10.0,1.0,,5.69999981,64.0,26.0,16.10018594,-97.58805957
207258,1061185,21,32,,10.0,1.0,,6.4000001,68.0,22.0,16.10018594,-97.58805957
207258,1061186,32,63,,4.0,1.0,,6.900000099999999,74.0,22.0,16.10018594,-97.58805957
205828,1061187,0,21,,4.0,1.0,,5.5,66.0,30.0,15.81432008,-96.71817635
205829,1061188,48,81,,4.0,1.0,,6.599999900000001,68.0,28.0,15.80859442,-96.42957661
205829,1061189,16,48,,4.0,1.0,,6.19999981,78.0,18.0,15.80859442,-96.42957661
205829,1061190,0,16,,4.0,1.0,,5.80000019,68.0,28.0,15.80859442,-96.42957661
207272,1061194,80,120,,10.0,1.0,,6.19999981,50.0,40.0,18.70047189,-95.21084775
207272,1061195,0,29,,4.0,1.0,,5.69999981,88.0,8.0,18.70047189,-95.21084775
207272,1061196,29,53,,4.0,1.0,,6.0999999,88.0,8.0,18.70047189,-95.21084775
207272,1061197,53,80,,6.0,1.0,,6.0999999,56.0,38.0,18.70047189,-95.21084775
207274,1061198,105,150,,56.0,1.0,,6.599999900000001,20.0,24.0,18.67841261,-95.42993391
207274,1061199,75,105,,54.0,1.0,,6.599999900000001,22.0,24.0,18.67841261,-95.42993391
207274,1061200,48,75,,54.0,1.0,,6.69999981,22.0,24.0,18.67841261,-95.42993391
207274,1061201,29,48,,52.0,1.0,,6.69999981,28.0,20.0,18.67841261,-95.42993391
207274,1061202,0,29,,24.0,2.0,,5.9000001,54.0,22.0,18.67841261,-95.42993391
207279,1061209,73,100,,6.0,1.0,,6.0,50.0,44.0,18.6002928,-95.32847289
207279,1061210,0,16,,4.0,1.0,,5.80000019,80.0,16.0,18.6002928,-95.32847289
207279,1061211,16,37,,4.0,1.0,,6.0,80.0,16.0,18.6002928,-95.32847289
207279,1061212,37,73,,4.0,1.0,,6.0,70.0,26.0,18.6002928,-95.32847289
207281,1061213,0,20,,34.0,1.0,,6.4000001,46.0,20.0,18.56237426,-95.43512152
207281,1061214,20,42,,40.0,1.0,,6.30000019,44.0,16.0,18.56237426,-95.43512152
207281,1061215,42,74,,40.0,5.0,,5.9000001,32.0,28.0,18.56237426,-95.43512152
207289,1061216,0,22,,46.0,1.0,,5.69999981,22.0,32.0,18.50405275,-95.53979463
207289,1061217,90,125,,42.0,1.0,,7.400000099999999,20.0,38.0,18.50405275,-95.53979463
207289,1061218,69,90,,36.0,1.0,,7.599999900000001,24.0,40.0,18.50405275,-95.53979463
207289,1061219,56,69,,46.0,1.0,,6.80000019,26.0,28.0,18.50405275,-95.53979463
207289,1061220,22,56,,48.0,2.5,,6.4000001,18.0,34.0,18.50405275,-95.53979463
207290,1061221,0,25,,22.0,1.0,,6.30000019,50.0,28.0,18.50164194,-95.46677849
207290,1061222,25,64,,20.0,1.0,,6.599999900000001,52.0,28.0,18.50164194,-95.46677849
207290,1061223,64,115,,34.0,1.0,,6.69999981,46.0,20.0,18.50164194,-95.46677849
207292,1061224,62,105,,14.0,1.0,,5.4000001,46.0,40.0,18.4874204,-94.99536963
207292,1061225,0,16,,14.0,1.0,,5.4000001,52.0,34.0,18.4874204,-94.99536963
207292,1061226,16,62,,8.0,1.0,,5.4000001,62.0,30.0,18.4874204,-94.99536963
207295,1061227,52,87,,44.0,1.0,,7.5,30.0,26.0,18.42669906,-95.94029711
207295,1061228,0,24,,12.0,1.0,,5.80000019,54.0,34.0,18.42669906,-95.94029711
207295,1061229,24,52,,40.0,1.0,,6.19999981,36.0,24.0,18.42669906,-95.94029711
207295,1061230,87,120,,38.0,1.0,,7.80000019,34.0,28.0,18.42669906,-95.94029711
207296,1061231,66,100,,40.0,1.0,,7.69999981,18.0,42.0,18.43039602,-95.81872932
207296,1061232,0,45,,42.0,1.0,,7.5,16.0,42.0,18.43039602,-95.81872932
207296,1061233,45,66,,40.0,1.0,,7.599999900000001,18.0,42.0,18.43039602,-95.81872932
207296,1061234,100,120,,38.0,1.0,,8.0,18.0,44.0,18.43039602,-95.81872932
207297,1061235,75,103,,42.0,1.0,,5.5999999,50.0,8.0,18.41419962,-95.3018526
207297,1061236,0,15,,16.0,1.0,,6.0999999,56.0,28.0,18.41419962,-95.3018526
207297,1061237,15,39,,24.0,1.0,,6.19999981,62.0,14.0,18.41419962,-95.3018526
207297,1061238,39,61,,42.0,1.0,,6.0999999,46.0,12.0,18.41419962,-95.3018526
207297,1061239,61,75,,42.0,1.0,,5.5999999,48.0,10.0,18.41419962,-95.3018526
207301,1061240,69,102,,46.0,1.0,,7.900000099999999,20.0,34.0,18.38548143,-95.76558372
207301,1061241,35,69,,46.0,1.0,,8.0,20.0,34.0,18.38548143,-95.76558372
207301,1061242,102,125,,46.0,1.0,,8.0,16.0,38.0,18.38548143,-95.76558372
207301,1061243,0,21,,38.0,1.0,,7.69999981,20.0,42.0,18.38548143,-95.76558372
207301,1061244,21,35,,36.0,1.0,,7.900000099999999,12.0,52.0,18.38548143,-95.76558372
207302,1061245,65,106,,46.0,1.0,,5.5999999,26.0,28.0,18.34624051,-95.11416377
207302,1061246,106,125,,46.0,1.0,,5.19999981,30.0,24.0,18.34624051,-95.11416377
207302,1061247,0,23,,42.0,1.0,,6.599999900000001,30.0,28.0,18.34624051,-95.11416377
207302,1061248,23,31,,54.0,1.0,,6.0999999,22.0,24.0,18.34624051,-95.11416377
207302,1061249,31,44,,56.0,1.0,,5.69999981,20.0,24.0,18.34624051,-95.11416377
